county,regionName,name,no,seats,party,regionCode
高雄市,高雄市第4選舉區,謝天助,8,9,無黨籍,6400004
高雄市,高雄市第4選舉區,劉宥廷,7,9,無黨籍,6400004
高雄市,高雄市第4選舉區,李眉蓁,6,9,國民黨,6400004
高雄市,高雄市第4選舉區,吳佩蓉,5,9,無黨籍,6400004
高雄市,高雄市第4選舉區,陳善慧,4,9,無黨籍,6400004
高雄市,高雄市第4選舉區,白喬茵,3,9,國民黨,6400004
高雄市,高雄市第4選舉區,李柏毅,2,9,民進黨,6400004
高雄市,高雄市第4選舉區,劉文晏,1,9,無黨籍,6400004
高雄市,高雄市第5選舉區,陳惠君,13,5,台灣民眾黨,6400005
高雄市,高雄市第5選舉區,吳彥輝,12,5,無黨籍,6400005
高雄市,高雄市第5選舉區,張婷婷,11,5,台灣基進,6400005
高雄市,高雄市第5選舉區,邱俊憲,10,5,民進黨,6400005
高雄市,高雄市第5選舉區,王齡嬌,9,5,無黨籍,6400005
高雄市,高雄市第5選舉區,陳清茂,8,5,無黨籍,6400005
高雄市,高雄市第5選舉區,張勝富,7,5,民進黨,6400005
高雄市,高雄市第5選舉區,江瑞鴻,6,5,民進黨,6400005
高雄市,高雄市第5選舉區,劉佳達,5,5,無黨籍,6400005
高雄市,高雄市第5選舉區,張惟晴,4,5,國民黨,6400005
高雄市,高雄市第5選舉區,謝誌峰,3,5,無黨籍,6400005
高雄市,高雄市第5選舉區,吳利成,2,5,國民黨,6400005
高雄市,高雄市第5選舉區,黃飛鳳,1,5,民進黨,6400005
高雄市,高雄市第6選舉區,劉家榮,5,4,台灣民眾黨,6400006
高雄市,高雄市第6選舉區,李喬如,4,4,民進黨,6400006
高雄市,高雄市第6選舉區,簡煥宗,3,4,民進黨,6400006
高雄市,高雄市第6選舉區,陳美雅,2,4,國民黨,6400006
高雄市,高雄市第6選舉區,蔡金晏,1,4,國民黨,6400006
高雄市,高雄市第7選舉區,黃香菽,13,7,國民黨,6400007
高雄市,高雄市第7選舉區,黃柏霖,12,7,國民黨,6400007
高雄市,高雄市第7選舉區,康裕成,11,7,民進黨,6400007
高雄市,高雄市第7選舉區,童燕珍,10,7,國民黨,6400007
高雄市,高雄市第7選舉區,林武忠,9,7,民進黨,6400007
高雄市,高雄市第7選舉區,鄭孟洳,8,7,民進黨,6400007
高雄市,高雄市第7選舉區,曾俊傑,7,7,國民黨,6400007
高雄市,高雄市第7選舉區,張博洋,6,7,台灣基進,6400007
高雄市,高雄市第7選舉區,林于凱,5,7,時代力量,6400007
高雄市,高雄市第7選舉區,王文心,4,7,無黨籍,6400007
高雄市,高雄市第7選舉區,何權峰,3,7,民進黨,6400007
高雄市,高雄市第7選舉區,陳建良,2,7,無黨籍,6400007
高雄市,高雄市第7選舉區,李佳玲,1,7,台灣民眾黨,6400007
高雄市,高雄市第8選舉區,黃文益,8,5,民進黨,6400008
高雄市,高雄市第8選舉區,黃紹庭,7,5,國民黨,6400008
高雄市,高雄市第8選舉區,吳益政,6,5,無黨籍,6400008
高雄市,高雄市第8選舉區,湯詠瑜,5,5,民進黨,6400008
高雄市,高雄市第8選舉區,劉景裕,4,5,無黨籍,6400008
高雄市,高雄市第8選舉區,許釆蓁,3,5,國民黨,6400008
高雄市,高雄市第8選舉區,陳若翠,2,5,國民黨,6400008
高雄市,高雄市第8選舉區,郭建盟,1,5,民進黨,6400008
高雄市,高雄市第9選舉區,張漢忠,15,8,民進黨,6400009
高雄市,高雄市第9選舉區,徐尚賢,14,8,無黨籍,6400009
高雄市,高雄市第9選舉區,顧崇德,13,8,時代力量,6400009
高雄市,高雄市第9選舉區,林智鴻,12,8,民進黨,6400009
高雄市,高雄市第9選舉區,蘇致榮,11,8,民進黨,6400009
高雄市,高雄市第9選舉區,廖國誌,10,8,無黨籍,6400009
高雄市,高雄市第9選舉區,陳慧文,9,8,民進黨,6400009
高雄市,高雄市第9選舉區,黃捷,8,8,無黨籍,6400009
高雄市,高雄市第9選舉區,鄭安秝,7,8,國民黨,6400009
高雄市,高雄市第9選舉區,劉德林,6,8,國民黨,6400009
高雄市,高雄市第9選舉區,陳妙真,5,8,台灣民眾黨,6400009
高雄市,高雄市第9選舉區,鍾易仲,4,8,國民黨,6400009
高雄市,高雄市第9選舉區,李雅靜,3,8,國民黨,6400009
高雄市,高雄市第9選舉區,羅章譽,2,8,無黨籍,6400009
高雄市,高雄市第9選舉區,李雨蓁,1,8,台灣基進,6400009
基隆市,基隆市第1選舉區,張顥瀚,6,4,民進黨,1001701
基隆市,基隆市第1選舉區,許睿慈,5,4,民進黨,1001701
基隆市,基隆市第1選舉區,藍敏煌,4,4,國民黨,1001701
基隆市,基隆市第1選舉區,林毓峯,3,4,台灣民眾黨,1001701
基隆市,基隆市第1選舉區,呂美玲,2,4,國民黨,1001701
基隆市,基隆市第1選舉區,張淵翔,1,4,國民黨,1001701
基隆市,基隆市第2選舉區,何淑萍,7,4,國民黨,1001702
基隆市,基隆市第2選舉區,陳宜,6,4,民進黨,1001702
基隆市,基隆市第2選舉區,韓世昱,5,4,國民黨,1001702
基隆市,基隆市第2選舉區,紀珈,4,4,台灣民眾黨,1001702
基隆市,基隆市第2選舉區,李嘉濠,3,4,無黨籍,1001702
基隆市,基隆市第2選舉區,江鑒育,2,4,國民黨,1001702
基隆市,基隆市第2選舉區,陳軍佐,1,4,民進黨,1001702
基隆市,基隆市第3選舉區,張芳麗,7,4,國民黨,1001703
基隆市,基隆市第3選舉區,李依芩,6,4,台灣民眾黨,1001703
基隆市,基隆市第3選舉區,莊榮欽,5,4,國民黨,1001703
基隆市,基隆市第3選舉區,紀文荃,4,4,國民黨,1001703
基隆市,基隆市第3選舉區,鄭文婷,3,4,民進黨,1001703
基隆市,基隆市第3選舉區,童子瑋,2,4,民進黨,1001703
基隆市,基隆市第3選舉區,曾紀嚴,1,4,國民黨,1001703
基隆市,基隆市第4選舉區,莊敬聖,8,4,國民黨,1001704
基隆市,基隆市第4選舉區,梁堂華,7,4,無黨籍,1001704
基隆市,基隆市第4選舉區,施偉政,6,4,民進黨,1001704
基隆市,基隆市第4選舉區,張哲源,5,4,無黨籍,1001704
基隆市,基隆市第4選舉區,郭美秀,4,4,親民黨,1001704
基隆市,基隆市第4選舉區,徐佑昇,3,4,台灣民眾黨,1001704
基隆市,基隆市第4選舉區,張秉鈞,2,4,民進黨,1001704
基隆市,基隆市第4選舉區,宋瑋莉,1,4,國民黨,1001704
基隆市,基隆市第5選舉區,黃永翔,15,7,無黨籍,1001705
基隆市,基隆市第5選舉區,劉韋巡,14,7,台灣民眾黨,1001705
基隆市,基隆市第5選舉區,張銘傑,13,7,無黨籍,1001705
基隆市,基隆市第5選舉區,黃紀棠,12,7,無黨籍,1001705
基隆市,基隆市第5選舉區,鄭愷玲,11,7,國民黨,1001705
基隆市,基隆市第5選舉區,李偉華,10,7,無黨籍,1001705
基隆市,基隆市第5選舉區,張之豪,9,7,民進黨,1001705
基隆市,基隆市第5選舉區,吳驊珈,8,7,民進黨,1001705
基隆市,基隆市第5選舉區,許超勝,7,7,無黨籍,1001705
基隆市,基隆市第5選舉區,俞叁發,6,7,國民黨,1001705
基隆市,基隆市第5選舉區,林沛祥,5,7,國民黨,1001705
基隆市,基隆市第5選舉區,莊錦田,4,7,親民黨,1001705
基隆市,基隆市第5選舉區,秦鉦,3,7,國民黨,1001705
基隆市,基隆市第5選舉區,江欣怡,2,7,時代力量,1001705
基隆市,基隆市第5選舉區,洪森永,1,7,民進黨,1001705
基隆市,基隆市第6選舉區,林旻勳,4,3,無黨籍,1001706
基隆市,基隆市第6選舉區,連恩典,3,3,國民黨,1001706
基隆市,基隆市第6選舉區,陳冠羽,2,3,無黨籍,1001706
基隆市,基隆市第6選舉區,莫璦緁,1,3,無黨籍,1001706
基隆市,基隆市第7選舉區,林坤明,6,4,民進黨,1001707
基隆市,基隆市第7選舉區,張耿輝,5,4,無黨籍,1001707
基隆市,基隆市第7選舉區,蔡旺璉,4,4,國民黨,1001707
基隆市,基隆市第7選舉區,曾怡芳,3,4,民進黨,1001707
基隆市,基隆市第7選舉區,陳愷閎,2,4,時代力量,1001707
基隆市,基隆市第7選舉區,楊秀玉,1,4,親民黨,1001707
基隆市,基隆市第8選舉區,拔耐．茹妮老王,1,1,無黨籍,1001708
基隆市,基隆市第8選舉區,陳明建,3,1,無黨籍,1001708
基隆市,基隆市第8選舉區,王尚潔,2,1,國民黨,1001708
連江縣,連江縣第1選舉區,楊清宇,8,5,國民黨,0900701
連江縣,連江縣第1選舉區,林明揚,7,5,國民黨,0900701
連江縣,連江縣第1選舉區,林惠萍,6,5,無黨籍,0900701
連江縣,連江縣第1選舉區,曹以標,5,5,無黨籍,0900701
連江縣,連江縣第1選舉區,陳書建,4,5,國民黨,0900701
連江縣,連江縣第1選舉區,劉浩晨,3,5,民進黨,0900701
連江縣,連江縣第1選舉區,曹丞君,2,5,國民黨,0900701
連江縣,連江縣第1選舉區,曹爾章,1,5,無黨籍,0900701
連江縣,連江縣第2選舉區,陳玉發,3,2,國民黨,0900702
連江縣,連江縣第2選舉區,陳如嵐,2,2,國民黨,0900702
連江縣,連江縣第2選舉區,周瑞國,1,2,國民黨,0900702
連江縣,連江縣第3選舉區,陳貽斌,2,1,國民黨,0900703
連江縣,連江縣第3選舉區,陳善澔,1,1,無黨籍,0900703
連江縣,連江縣第4選舉區,張永江,2,1,國民黨,0900704
連江縣,連江縣第4選舉區,馮印才,1,1,無黨籍,0900704
雲林縣,雲林縣第1選舉區,曾博鴻,18,10,民進黨,1000901
雲林縣,雲林縣第1選舉區,鍾明馨,17,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,呂宜臻,16,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,黃英學,15,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,黃勝志,14,10,國民黨,1000901
雲林縣,雲林縣第1選舉區,陳芳盈,13,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,張維崢,12,10,民進黨,1000901
雲林縣,雲林縣第1選舉區,鄭自勤,11,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,賴淑娞,10,10,國民黨,1000901
雲林縣,雲林縣第1選舉區,廖郁賢,9,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,周秀月,8,10,民進黨,1000901
雲林縣,雲林縣第1選舉區,林岳璋,7,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,張光儀,6,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,林聖智,5,10,無黨籍,1000901
雲林縣,雲林縣第1選舉區,江文登,4,10,民進黨,1000901
雲林縣,雲林縣第1選舉區,林靖冠,3,10,台灣民眾黨,1000901
雲林縣,雲林縣第1選舉區,陳永修,2,10,國民黨,1000901
雲林縣,雲林縣第1選舉區,王又民,1,10,國民黨,1000901
雲林縣,雲林縣第2選舉區,吳滄得,12,6,民進黨,1000902
雲林縣,雲林縣第2選舉區,賴明源,11,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,王秋足,10,6,國民黨,1000902
雲林縣,雲林縣第2選舉區,簡慈坊,9,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,沈銘恭,8,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,陳志榮,7,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,蔡東富,6,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,吳錦凉,5,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,張庭綺,4,6,民進黨,1000902
雲林縣,雲林縣第2選舉區,陳世彬,3,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,顏忠義,2,6,無黨籍,1000902
雲林縣,雲林縣第2選舉區,彭新銘,1,6,無黨籍,1000902
雲林縣,雲林縣第3選舉區,林明進,14,9,無黨籍,1000903
雲林縣,雲林縣第3選舉區,林武正,13,9,民進黨,1000903
雲林縣,雲林縣第3選舉區,陳俊龍,12,9,無黨籍,1000903
雲林縣,雲林縣第3選舉區,黃凱,11,9,無黨籍,1000903
雲林縣,雲林縣第3選舉區,張維心,10,9,無黨籍,1000903
雲林縣,雲林縣第3選舉區,魏順興,9,9,無黨籍,1000903
雲林縣,雲林縣第3選舉區,李政峯,8,9,民進黨,1000903
雲林縣,雲林縣第3選舉區,黃美瑤,7,9,無黨籍,1000903
雲林縣,雲林縣第3選舉區,沈宗隆,6,9,國民黨,1000903
雲林縣,雲林縣第3選舉區,蔡明水,5,9,無黨籍,1000903
雲林縣,雲林縣第3選舉區,林文彬,4,9,民進黨,1000903
雲林縣,雲林縣第3選舉區,蔡秋敏,3,9,民進黨,1000903
雲林縣,雲林縣第3選舉區,王鈺齊,2,9,台灣團結聯盟,1000903
雲林縣,雲林縣第3選舉區,陳乙辰,1,9,台灣民眾黨,1000903
雲林縣,雲林縣第4選舉區,李明哲,7,6,國民黨,1000904
雲林縣,雲林縣第4選舉區,廖偉晴,6,6,國民黨,1000904
雲林縣,雲林縣第4選舉區,梁銘忠,5,6,無黨籍,1000904
雲林縣,雲林縣第4選舉區,洪如萍,4,6,民進黨,1000904
雲林縣,雲林縣第4選舉區,游淑雲,3,6,無黨籍,1000904
雲林縣,雲林縣第4選舉區,鄭玲惠,2,6,民進黨,1000904
雲林縣,雲林縣第4選舉區,楊國寬,1,6,無黨籍,1000904
雲林縣,雲林縣第5選舉區,蘇國瓏,11,7,無黨籍,1000905
雲林縣,雲林縣第5選舉區,許留賓,10,7,無黨籍,1000905
雲林縣,雲林縣第5選舉區,蘇俊豪,9,7,無黨籍,1000905
雲林縣,雲林縣第5選舉區,王英文,8,7,無黨籍,1000905
雲林縣,雲林縣第5選舉區,林深,7,7,國民黨,1000905
雲林縣,雲林縣第5選舉區,丁慶錡,6,7,台灣君民黨,1000905
雲林縣,雲林縣第5選舉區,吳蕙蘭,5,7,無黨籍,1000905
雲林縣,雲林縣第5選舉區,顏嘉葦,4,7,民進黨,1000905
雲林縣,雲林縣第5選舉區,蔡永富,3,7,民進黨,1000905
雲林縣,雲林縣第5選舉區,張揚科,2,7,無黨籍,1000905
雲林縣,雲林縣第5選舉區,陳清圳,1,7,無黨籍,1000905
雲林縣,雲林縣第6選舉區,蔡岳儒,7,5,民進黨,1000906
雲林縣,雲林縣第6選舉區,蔡孟真,6,5,民進黨,1000906
雲林縣,雲林縣第6選舉區,黃文祥,5,5,無黨籍,1000906
雲林縣,雲林縣第6選舉區,蔡咏鍀,4,5,無黨籍,1000906
雲林縣,雲林縣第6選舉區,蕭慧敏,3,5,無黨籍,1000906
雲林縣,雲林縣第6選舉區,林哲凌,2,5,無黨籍,1000906
雲林縣,雲林縣第6選舉區,王新堯,1,5,台灣民眾黨,1000906
新北市,新北市第10選舉區,林裔綺,2,1,民進黨,6500010
新北市,新北市第10選舉區,蕭敬嚴,1,1,國民黨,6500010
新北市,新北市第11選舉區,張錦豪,6,4,民進黨,6500011
新北市,新北市第11選舉區,黃瑞傳,5,4,無黨籍,6500011
新北市,新北市第11選舉區,白珮茹,4,4,國民黨,6500011
新北市,新北市第11選舉區,廖先翔,3,4,國民黨,6500011
新北市,新北市第11選舉區,周雅玲,2,4,民進黨,6500011
新北市,新北市第11選舉區,彭立信,1,4,台灣民眾黨,6500011
新北市,新北市第12選舉區,達佶祐．卡造Takiyo．Kacaw,1,3,台灣民眾黨,6500012
新北市,新北市第12選舉區,吳國譽La．Is．Amid,2,3,國民黨,6500012
新北市,新北市第12選舉區,藞妏．尼卡兒,4,3,無黨籍,6500012
新北市,新北市第12選舉區,蘇錦雄Paylang．Caya,6,3,民進黨,6500012
新北市,新北市第12選舉區,宋雨蓁Nikar．Falong,3,3,無黨籍,6500012
新北市,新北市第12選舉區,林霈宸,8,3,新黨,6500012
新北市,新北市第12選舉區,楊曉君,7,3,無黨籍,6500012
新北市,新北市第12選舉區,楊春妹,5,3,國民黨,6500012
新北市,新北市第13選舉區,馬見Lahuy．Ipin,2,1,無黨團結聯盟,6500013
新北市,新北市第13選舉區,何應明,4,1,國民黨,6500013
新北市,新北市第13選舉區,林家豪,3,1,台灣民眾黨,6500013
新北市,新北市第13選舉區,楊萬金,1,1,無黨籍,6500013
新北市,新北市第1選舉區,蔡錦賢,6,4,無黨團結聯盟,6500001
新北市,新北市第1選舉區,陳家琪,5,4,國民黨,6500001
新北市,新北市第1選舉區,陳靜儀,4,4,台灣民眾黨,6500001
新北市,新北市第1選舉區,彭莉惠,3,4,民進黨,6500001
新北市,新北市第1選舉區,陳偉杰,2,4,國民黨,6500001
新北市,新北市第1選舉區,鄭宇恩,1,4,民進黨,6500001
新北市,新北市第2選舉區,黃琦翔,8,4,台灣民眾黨,6500002
新北市,新北市第2選舉區,賴秋媚,7,4,民進黨,6500002
新北市,新北市第2選舉區,宋明宗,6,4,國民黨,6500002
新北市,新北市第2選舉區,陳明義,5,4,國民黨,6500002
新北市,新北市第2選舉區,董俊宏,4,4,台灣基進,6500002
新北市,新北市第2選舉區,蔡淑君,3,4,國民黨,6500002
新北市,新北市第2選舉區,郭原佑,2,4,無黨籍,6500002
新北市,新北市第2選舉區,李宇翔,1,4,民進黨,6500002
新北市,新北市第3選舉區,戴湘儀,18,7,國民黨,6500003
新北市,新北市第3選舉區,陳聰吉,17,7,無黨籍,6500003
新北市,新北市第3選舉區,吳香君,16,7,時代力量,6500003
新北市,新北市第3選舉區,鍾宏仁,15,7,民進黨,6500003
新北市,新北市第3選舉區,翁震州,14,7,民進黨,6500003
新北市,新北市第3選舉區,陳科名,13,7,無黨籍,6500003
新北市,新北市第3選舉區,蔣根煌,12,7,國民黨,6500003
新北市,新北市第3選舉區,何語蓉,11,7,小民參政歐巴桑聯盟,6500003
新北市,新北市第3選舉區,林秉宥,10,7,民進黨,6500003
新北市,新北市第3選舉區,蔡健棠,9,7,國民黨,6500003
新北市,新北市第3選舉區,陳世軒,8,7,台灣民眾黨,6500003
新北市,新北市第3選舉區,郭岱軒,7,7,無黨籍,6500003
新北市,新北市第3選舉區,許明偉,6,7,無黨籍,6500003
新北市,新北市第3選舉區,邱吉均,4,7,無黨籍,6500003
新北市,新北市第3選舉區,陳炫銘,3,7,無黨籍,6500003
新北市,新北市第3選舉區,黃聖超,2,7,國民黨,6500003
新北市,新北市第3選舉區,張志宏,1,7,無黨籍,6500003
新北市,新北市第4選舉區,董俊良,15,9,新黨,6500004
新北市,新北市第4選舉區,王景弘,14,9,時代力量,6500004
新北市,新北市第4選舉區,吳訓孝,13,9,國民黨,6500004
新北市,新北市第4選舉區,顏蔚慈,12,9,民進黨,6500004
新北市,新北市第4選舉區,林鼎超,11,9,國民黨,6500004
新北市,新北市第4選舉區,李翁月娥,10,9,無黨籍,6500004
新北市,新北市第4選舉區,李倩萍,9,9,民進黨,6500004
新北市,新北市第4選舉區,彭佳芸,8,9,民進黨,6500004
新北市,新北市第4選舉區,邱婷蔚,7,9,民進黨,6500004
新北市,新北市第4選舉區,黃桂蘭,6,9,國民黨,6500004
新北市,新北市第4選舉區,陳宛毓,5,9,小民參政歐巴桑聯盟,6500004
新北市,新北市第4選舉區,李余典,4,9,民進黨,6500004
新北市,新北市第4選舉區,陳俊霖,3,9,台灣民眾黨,6500004
新北市,新北市第4選舉區,王威元,2,9,國民黨,6500004
新北市,新北市第4選舉區,陳啟能,1,9,民進黨,6500004
新北市,新北市第5選舉區,石一佑,21,9,民進黨,6500005
新北市,新北市第5選舉區,廖裕德,20,9,無黨團結聯盟,6500005
新北市,新北市第5選舉區,張家維,19,9,無黨籍,6500005
新北市,新北市第5選舉區,黃淑君,18,9,民進黨,6500005
新北市,新北市第5選舉區,阮橋本,17,9,無黨籍,6500005
新北市,新北市第5選舉區,黃俊哲,16,9,民進黨,6500005
新北市,新北市第5選舉區,山田摩衣,15,9,民進黨,6500005
新北市,新北市第5選舉區,葉元之,14,9,國民黨,6500005
新北市,新北市第5選舉區,陳玉鳳,13,9,中國和平統一黨,6500005
新北市,新北市第5選舉區,郭柏成,12,9,無黨籍,6500005
新北市,新北市第5選舉區,李婉鈺,11,9,無黨籍,6500005
新北市,新北市第5選舉區,張淑惠,10,9,小民參政歐巴桑聯盟,6500005
新北市,新北市第5選舉區,顏維勲,9,9,無黨籍,6500005
新北市,新北市第5選舉區,周勝考,8,9,國民黨,6500005
新北市,新北市第5選舉區,彭盛韶,7,9,時代力量,6500005
新北市,新北市第5選舉區,戴瑋姍,6,9,民進黨,6500005
新北市,新北市第5選舉區,王淑慧,5,9,無黨籍,6500005
新北市,新北市第5選舉區,吳達偉,4,9,台灣民眾黨,6500005
新北市,新北市第5選舉區,曾煥嘉,3,9,國民黨,6500005
新北市,新北市第5選舉區,劉美芳,2,9,國民黨,6500005
新北市,新北市第5選舉區,林國春,1,9,國民黨,6500005
新北市,新北市第6選舉區,王如意,11,6,台灣民眾黨,6500006
新北市,新北市第6選舉區,張志豪,10,6,民進黨,6500006
新北市,新北市第6選舉區,張嘉玲,9,6,民進黨,6500006
新北市,新北市第6選舉區,張維倩,8,6,民進黨,6500006
新北市,新北市第6選舉區,陳錦錠,7,6,國民黨,6500006
新北市,新北市第6選舉區,游輝宂,6,6,國民黨,6500006
新北市,新北市第6選舉區,李正皓,5,6,無黨籍,6500006
新北市,新北市第6選舉區,金瑞龍,4,6,國民黨,6500006
新北市,新北市第6選舉區,邱烽堯,3,6,國民黨,6500006
新北市,新北市第6選舉區,陳逸展,2,6,無黨籍,6500006
新北市,新北市第6選舉區,蔡明璋,1,6,新黨,6500006
新北市,新北市第7選舉區,許昭興,5,3,民進黨,6500007
新北市,新北市第7選舉區,羅文崇,4,3,民進黨,6500007
新北市,新北市第7選舉區,蕭蒼澤,3,3,台灣維新,6500007
新北市,新北市第7選舉區,連斐璠,2,3,國民黨,6500007
新北市,新北市第7選舉區,陳鴻源,1,3,國民黨,6500007
新北市,新北市第8選舉區,卓冠廷,17,10,民進黨,6500008
新北市,新北市第8選舉區,簡元泰,16,10,無黨籍,6500008
新北市,新北市第8選舉區,林銘仁,15,10,民進黨,6500008
新北市,新北市第8選舉區,林金結,14,10,國民黨,6500008
新北市,新北市第8選舉區,陳世榮,13,10,無黨籍,6500008
新北市,新北市第8選舉區,呂家愷,12,10,國民黨,6500008
新北市,新北市第8選舉區,廖宜琨,11,10,民進黨,6500008
新北市,新北市第8選舉區,高乃芸,10,10,民進黨,6500008
新北市,新北市第8選舉區,歐金獅,9,10,無黨籍,6500008
新北市,新北市第8選舉區,曾進益,8,10,民進黨,6500008
新北市,新北市第8選舉區,蘇泓欽,7,10,無黨籍,6500008
新北市,新北市第8選舉區,洪佳君,6,10,國民黨,6500008
新北市,新北市第8選舉區,張昭隆,5,10,台灣民眾黨,6500008
新北市,新北市第8選舉區,王正,4,10,勞動黨,6500008
新北市,新北市第8選舉區,黃永昌,3,10,國民黨,6500008
新北市,新北市第8選舉區,江怡臻,2,10,國民黨,6500008
新北市,新北市第8選舉區,彭一書,1,10,民進黨,6500008
新北市,新北市第9選舉區,劉哲彰,6,5,國民黨,6500009
新北市,新北市第9選舉區,黃心華,5,5,國民黨,6500009
新北市,新北市第9選舉區,陳永福,4,5,民進黨,6500009
新北市,新北市第9選舉區,張凱鈞,3,5,台灣民眾黨,6500009
新北市,新北市第9選舉區,陳儀君,2,5,國民黨,6500009
新北市,新北市第9選舉區,陳乃瑜,1,5,民進黨,6500009
新竹市,新竹市第1選舉區,劉彥伶,25,12,民進黨,1001801
新竹市,新竹市第1選舉區,黃家曄,24,12,無黨籍,1001801
新竹市,新竹市第1選舉區,鄭美娟,23,12,民進黨,1001801
新竹市,新竹市第1選舉區,曾資程,22,12,民進黨,1001801
新竹市,新竹市第1選舉區,蔡惠婷,21,12,時代力量,1001801
新竹市,新竹市第1選舉區,王銘宗,20,12,無黨籍,1001801
新竹市,新竹市第1選舉區,黃文政,19,12,國民黨,1001801
新竹市,新竹市第1選舉區,黃耀正,18,12,無黨籍,1001801
新竹市,新竹市第1選舉區,戴朝琴,17,12,無黨籍,1001801
